sku_id,date,forecast
SKU0101,2025-10-12,166.29349596432996
SKU0148,2025-10-12,214.91373684460734
SKU0102,2025-10-12,168.9381693314144
SKU0138,2025-10-12,199.592012507236
SKU0119,2025-10-12,287.98527516666064
SKU0120,2025-10-12,89.6088027725786
SKU0137,2025-10-12,132.26496157702118
SKU0121,2025-10-12,10.674751132548998
SKU0122,2025-10-12,21.767867588075816
SKU0136,2025-10-12,143.78820442532913
SKU0123,2025-10-12,334.48800695015893
SKU0124,2025-10-12,500.47259957701317
SKU0118,2025-10-12,197.447260509119
SKU0135,2025-10-12,0.8372044906058699
SKU0126,2025-10-12,37.17219458019347
SKU0127,2025-10-12,17.83612709020486
SKU0134,2025-10-12,17.660571332860513
SKU0128,2025-10-12,83.0762108455123
SKU0129,2025-10-12,31.41725001959785
SKU0133,2025-10-12,1.1060923502270308
SKU0130,2025-10-12,2.4648995584181983
SKU0131,2025-10-12,16.10643480661956
SKU0132,2025-10-12,82.21806666439149
SKU0125,2025-10-12,23.724377065789547
SKU0117,2025-10-12,0.8132789727226948
SKU0139,2025-10-12,12.296490671824634
SKU0116,2025-10-12,0.8174158894645498
SKU0103,2025-10-12,20.302633110059176
SKU0147,2025-10-12,275.19154393253314
SKU0104,2025-10-12,254.23872770814444
SKU0105,2025-10-12,0.8174158894645498
SKU0146,2025-10-12,0.8338242356325202
SKU0106,2025-10-12,235.02471568987286
SKU0145,2025-10-12,500.0611302189747
SKU0107,2025-10-12,37.59442268271059
SKU0144,2025-10-12,9.465995626472802
SKU0143,2025-10-12,4.602298325428644
SKU0108,2025-10-12,0.8174158894645498
SKU0109,2025-10-12,199.17213458916225
SKU0110,2025-10-12,46.55391610389188
SKU0142,2025-10-12,49.444978029874335
SKU0111,2025-10-12,66.46365146275008
SKU0112,2025-10-12,5.997031036291276
SKU0141,2025-10-12,82.2794751431617
SKU0113,2025-10-12,0.8372044906058699
SKU0114,2025-10-12,122.91520877421429
SKU0140,2025-10-12,7.277407285131094
SKU0115,2025-10-12,473.0188005276304
SKU0070,2025-10-12,156.78038078048687
SKU0004,2025-10-12,0.8174158894645498
SKU0164,2025-10-12,82.45742741396246
SKU0068,2025-10-12,259.6984826729454
SKU0188,2025-10-12,0.8132789727226948
SKU0022,2025-10-12,204.6757472903232
SKU0023,2025-10-12,155.7184961593911
SKU0187,2025-10-12,67.1719339774234
SKU0024,2025-10-12,5.2242669202455625
SKU0025,2025-10-12,6.987043581390138
SKU0186,2025-10-12,21.99855019084682
SKU0026,2025-10-12,511.5913320565665
SKU0027,2025-10-12,38.243477521054636
SKU0021,2025-10-12,59.43609815617973
SKU0185,2025-10-12,306.2463822951976
SKU0029,2025-10-12,44.14474425114847
SKU0184,2025-10-12,339.7856732864443
SKU0030,2025-10-12,60.36417230975825
SKU0031,2025-10-12,0.8264116296838092
SKU0032,2025-10-12,360.2855713522948
SKU0183,2025-10-12,192.95664311819002
SKU0033,2025-10-12,35.26484841849122
SKU0034,2025-10-12,113.87440423487524
SKU0182,2025-10-12,425.71490221113277
SKU0028,2025-10-12,19.768816606473273
SKU0181,2025-10-12,203.32618252885015
SKU0020,2025-10-12,41.24521461035429
SKU0019,2025-10-12,10.846545869735294
SKU0196,2025-10-12,14.883152868378764
SKU0006,2025-10-12,143.48371543844985
SKU0007,2025-10-12,82.6673290607287
SKU0195,2025-10-12,4.227146236135973
SKU0008,2025-10-12,169.8606417653436
SKU0009,2025-10-12,125.65251602894755
SKU0194,2025-10-12,123.4618218081751
SKU0010,2025-10-12,397.6426377124394
SKU0011,2025-10-12,239.51986673958922
SKU0189,2025-10-12,405.95829024214413
SKU0193,2025-10-12,13.957282302810144
SKU0013,2025-10-12,28.313028437134484
SKU0192,2025-10-12,17.267426338973593
SKU0014,2025-10-12,93.9355162410619
SKU0015,2025-10-12,119.56771601655785
SKU0191,2025-10-12,139.6791029229764
SKU0016,2025-10-12,229.30449858648527
SKU0017,2025-10-12,4.3490267819143
SKU0190,2025-10-12,293.4011280433689
SKU0018,2025-10-12,0.8372044906058699
SKU0012,2025-10-12,9.681505518409777
SKU0035,2025-10-12,65.61379803022763
SKU0180,2025-10-12,1.1778999155400667
SKU0036,2025-10-12,17.555892098293164
SKU0054,2025-10-12,100.1698606764819
SKU0171,2025-10-12,201.178397402236
SKU0055,2025-10-12,4.423972434071303
SKU0056,2025-10-12,207.901166875676
SKU0170,2025-10-12,166.3920872081508
SKU0057,2025-10-12,292.93815028347973
SKU0058,2025-10-12,28.313028437134484
SKU0059,2025-10-12,113.39232795411469
SKU0169,2025-10-12,213.0190472982755
SKU0053,2025-10-12,9.033828643885302
SKU0060,2025-10-12,14.550684615297802
SKU0168,2025-10-12,109.87795675106362
SKU0062,2025-10-12,147.70303258657685
SKU0063,2025-10-12,101.40946245752822
SKU0167,2025-10-12,189.67605353557565
SKU0064,2025-10-12,41.3294773685003
SKU0065,2025-10-12,166.6870109246646
SKU0066,2025-10-12,362.57689180217886
SKU0067,2025-10-12,4.701757195573639
SKU0165,2025-10-12,7.277407285131094
SKU0061,2025-10-12,3.3861459278483834
SKU0172,2025-10-12,54.473575223470036
SKU0052,2025-10-12,73.40368168424826
SKU0051,2025-10-12,0.8024861118006341
SKU0037,2025-10-12,23.46985297589471
SKU0038,2025-10-12,200.24452524887892
SKU0179,2025-10-12,222.16568897897983
SKU0039,2025-10-12,6.136026358795569
SKU0040,2025-10-12,496.3426998214491
SKU0178,2025-10-12,87.40705341203456
SKU0041,2025-10-12,44.358630925941284
SKU0042,2025-10-12,86.48109127286557
SKU0177,2025-10-12,129.93772288515146
SKU0043,2025-10-12,193.49987368688974
SKU0044,2025-10-12,0.8230313747104595
SKU0176,2025-10-12,151.1208598210602
SKU0045,2025-10-12,38.96289951554252
SKU0046,2025-10-12,184.7196872975567
SKU0175,2025-10-12,115.68771447719358
SKU0047,2025-10-12,71.40835138565845
SKU0048,2025-10-12,22.06970683524544
SKU0174,2025-10-12,3.3861459278483834
SKU0049,2025-10-12,225.84220449324073
SKU0050,2025-10-12,44.391655574289544
SKU0173,2025-10-12,10.914773520352913
SKU0069,2025-10-12,147.3092529472192
SKU0200,2025-10-12,0.8132789727226948
SKU0199,2025-10-19,185.76167822727325
SKU0001,2025-10-19,215.50254191880512
SKU0198,2025-10-19,2.9249707785251307
SKU0003,2025-10-19,14.401585983374764
SKU0002,2025-10-19,475.2904905103176
SKU0197,2025-10-19,490.20545351700514
SKU0166,2025-10-19,528.1496657670025
SKU0005,2025-10-19,7.182402616782043
SKU0087,2025-10-19,13.992351049863084
SKU0155,2025-10-19,79.70082673236544
SKU0088,2025-10-19,265.4999410694738
SKU0089,2025-10-19,11.132139237023944
SKU0090,2025-10-19,451.98018305687555
SKU0154,2025-10-19,310.2120243711593
SKU0091,2025-10-19,18.95793692975133
SKU0153,2025-10-19,224.85879018035914
SKU0092,2025-10-19,295.70461099041006
SKU0086,2025-10-19,35.18102219513917
SKU0152,2025-10-19,67.60874671194661
SKU0094,2025-10-19,28.401432058172407
SKU0095,2025-10-19,167.72484382156637
SKU0151,2025-10-19,51.930824192888
SKU0096,2025-10-19,263.9043695005712
SKU0097,2025-10-19,15.64855874733561
SKU0150,2025-10-19,14.462457817501896
SKU0098,2025-10-19,57.406374277934944
SKU0099,2025-10-19,18.6433445097348
SKU0149,2025-10-19,24.67907530271624
SKU0093,2025-10-19,420.93385467066776
SKU0100,2025-10-19,2.9249707785251307
SKU0156,2025-10-19,18.758486582924963
SKU0084,2025-10-19,10.080703960700008
SKU0071,2025-10-19,53.81355489325362
SKU0163,2025-10-19,6.691204964553678
SKU0072,2025-10-19,380.3440627961017
SKU0073,2025-10-19,173.41862041274962
SKU0162,2025-10-19,70.27866914288143
SKU0074,2025-10-19,229.8993726314657
SKU0075,2025-10-19,99.11679559492498
SKU0161,2025-10-19,334.5704443820876
SKU0076,2025-10-19,37.13957252700123
SKU0085,2025-10-19,234.87159738976445
SKU0077,2025-10-19,333.4764333756655
SKU0078,2025-10-19,242.49283713245487
SKU0079,2025-10-19,7.379339557336263
SKU0159,2025-10-19,13.18589173944634
SKU0080,2025-10-19,4.775572244620165
SKU0081,2025-10-19,272.63401305231
SKU0158,2025-10-19,2.935763639447191
SKU0082,2025-10-19,34.191212176656656
SKU0083,2025-10-19,14.065513194296123
SKU0157,2025-10-19,2.935763639447191
SKU0160,2025-10-19,307.0201821622885
SKU0101,2025-10-19,199.97433300005486
SKU0148,2025-10-19,248.92226559495597
SKU0102,2025-10-19,204.49353176198832
SKU0138,2025-10-19,236.44265273512167
SKU0119,2025-10-19,336.7661503727708
SKU0120,2025-10-19,101.21172057973223
SKU0137,2025-10-19,159.98976696297413
SKU0121,2025-10-19,14.151345851286427
SKU0122,2025-10-19,25.946590355530564
SKU0136,2025-10-19,170.3795041059064
SKU0123,2025-10-19,384.3008087108501
SKU0124,2025-10-19,527.9150660309773
SKU0118,2025-10-19,237.3214759611378
SKU0135,2025-10-19,2.935763639447191
SKU0126,2025-10-19,44.18909632996203
SKU0127,2025-10-19,20.584707893427588
SKU0134,2025-10-19,20.51804951711465
SKU0128,2025-10-19,91.26734495213584
SKU0129,2025-10-19,34.52293649856792
SKU0133,2025-10-19,3.2285770169515255
SKU0130,2025-10-19,4.775572244620165
SKU0131,2025-10-19,18.758486582924963
SKU0132,2025-10-19,88.08094863281073
SKU0125,2025-10-19,27.11158586716599
SKU0117,2025-10-19,2.935763639447191
SKU0139,2025-10-19,15.436887647228124
SKU0116,2025-10-19,2.9249707785251307
SKU0103,2025-10-19,24.67907530271624
SKU0147,2025-10-19,323.52683459472024
SKU0104,2025-10-19,305.1663654067463
SKU0105,2025-10-19,2.9249707785251307
SKU0146,2025-10-19,2.9419333193361807
SKU0106,2025-10-19,272.4693018282397
SKU0145,2025-10-19,526.6781268670278
SKU0107,2025-10-19,43.1627805065077
SKU0144,2025-10-19,12.323108386099085
SKU0143,2025-10-19,7.30032543988642
SKU0108,2025-10-19,2.935763639447191
SKU0109,2025-10-19,232.74388440901078
SKU0110,2025-10-19,52.38370766332706
SKU0142,2025-10-19,52.75753086347209
SKU0111,2025-10-19,76.97343197732134
SKU0112,2025-10-19,8.29037579391875
SKU0141,2025-10-19,88.33855176799587
SKU0113,2025-10-19,2.935763639447191
SKU0114,2025-10-19,146.07639814087403
SKU0140,2025-10-19,10.079658436779354
SKU0115,2025-10-19,517.1701988036036
SKU0070,2025-10-19,190.3948787067705
SKU0004,2025-10-19,2.935763639447191
SKU0164,2025-10-19,91.49738025264564
SKU0068,2025-10-19,308.0191029432801
SKU0188,2025-10-19,2.935763639447191
SKU0022,2025-10-19,240.5956025361568
SKU0023,2025-10-19,182.8648218158174
SKU0187,2025-10-19,74.9972206956657
SKU0024,2025-10-19,7.517611677873044
SKU0025,2025-10-19,9.931357307018182
SKU0186,2025-10-19,25.992731162416106
SKU0026,2025-10-19,509.5539624037335
SKU0027,2025-10-19,40.75238951837217
SKU0021,2025-10-19,64.47690166556912
SKU0185,2025-10-19,362.24345203213477
SKU0029,2025-10-19,48.61551674160048
SKU0184,2025-10-19,389.5950301473664
SKU0030,2025-10-19,67.43139322413677
SKU0031,2025-10-19,2.935763639447191
SKU0032,2025-10-19,451.664106215122
SKU0183,2025-10-19,235.2435785144649
SKU0033,2025-10-19,39.00932308850187
SKU0034,2025-10-19,141.69247003635292
SKU0182,2025-10-19,452.67012919977276
SKU0028,2025-10-19,21.887035806888743
SKU0181,2025-10-19,242.18330861236046
SKU0020,2025-10-19,44.567284222783165
SKU0019,2025-10-19,14.065513194296123
SKU0196,2025-10-19,18.13432093995814
SKU0006,2025-10-19,170.4948482624196
SKU0007,2025-10-19,90.82088825045084
SKU0195,2025-10-19,6.505257999997593
SKU0008,2025-10-19,206.91701700361784
SKU0009,2025-10-19,152.44211275865888
SKU0194,2025-10-19,146.48220896621152
SKU0010,2025-10-19,472.1633696810656
SKU0011,2025-10-19,280.4199406967565
SKU0189,2025-10-19,475.2904905103176
SKU0193,2025-10-19,16.609334079115563
SKU0013,2025-10-19,32.854007207428545
SKU0192,2025-10-19,20.381363516689444
SKU0014,2025-10-19,104.13256175538548
SKU0015,2025-10-19,149.3743987198978
SKU0191,2025-10-19,167.12015160883152
SKU0016,2025-10-19,258.0787849567529
SKU0017,2025-10-19,7.182402616782043
SKU0190,2025-10-19,337.60711557431046
SKU0018,2025-10-19,2.9419333193361807
SKU0012,2025-10-19,12.615173599689035
SKU0035,2025-10-19,72.14413710433676
SKU0180,2025-10-19,3.3063074750544934
SKU0036,2025-10-19,20.002633654346273
SKU0054,2025-10-19,111.13919485649801
SKU0171,2025-10-19,230.6085732842068
SKU0055,2025-10-19,6.840354004016653
SKU0056,2025-10-19,241.95425350209163
SKU0170,2025-10-19,200.23760176592012
SKU0057,2025-10-19,345.47280847743133
SKU0058,2025-10-19,32.011379714971824
SKU0059,2025-10-19,125.78890059263107
SKU0169,2025-10-19,246.87243507333372
SKU0053,2025-10-19,12.323108386099085
SKU0060,2025-10-19,17.832481692788523
SKU0168,2025-10-19,120.25303524457591
SKU0062,2025-10-19,171.32006336275035
SKU0063,2025-10-19,110.85051352749532
SKU0167,2025-10-19,220.8148379069441
SKU0064,2025-10-19,44.567284222783165
SKU0065,2025-10-19,199.9270040204693
SKU0066,2025-10-19,447.8570242951061
SKU0067,2025-10-19,7.194438116700831
SKU0165,2025-10-19,9.931357307018182
SKU0061,2025-10-19,5.694723679241727
SKU0172,2025-10-19,58.820464054028015
SKU0052,2025-10-19,81.86538483281906
SKU0051,2025-10-19,2.935763639447191
SKU0037,2025-10-19,25.74775171999867
SKU0038,2025-10-19,238.3308385315275
SKU0179,2025-10-19,261.6928716460224
SKU0039,2025-10-19,8.654626777320825
SKU0040,2025-10-19,519.8671270447127
SKU0178,2025-10-19,98.77111321165575
SKU0041,2025-10-19,46.722087789952376
SKU0042,2025-10-19,91.42304580327632
SKU0177,2025-10-19,158.82077178804707
SKU0043,2025-10-19,232.6677272079002
SKU0044,2025-10-19,2.9419333193361807
SKU0176,2025-10-19,182.15267075477018
SKU0045,2025-10-19,44.6108035398844
SKU0046,2025-10-19,222.87523577726554
SKU0175,2025-10-19,136.2102038408097
SKU0047,2025-10-19,79.19003040474678
SKU0048,2025-10-19,25.623207181125903
SKU0174,2025-10-19,5.694723679241727
SKU0049,2025-10-19,262.00774582126274
SKU0050,2025-10-19,49.119573321433805
SKU0173,2025-10-19,13.992351049863084
SKU0069,2025-10-19,176.55871447097857
SKU0200,2025-10-19,2.935763639447191
SKU0199,2025-10-26,275.3010577791654
SKU0001,2025-10-26,292.5872231061698
SKU0198,2025-10-26,7.769097258336653
SKU0003,2025-10-26,21.445029422598523
SKU0002,2025-10-26,593.5971897397649
SKU0197,2025-10-26,591.8366279688933
SKU0166,2025-10-26,613.3829530188441
SKU0005,2025-10-26,11.936343440738554
SKU0087,2025-10-26,20.53368112072009
SKU0155,2025-10-26,118.2290265367057
SKU0088,2025-10-26,381.35771558776656
SKU0089,2025-10-26,17.17995114323024
SKU0090,2025-10-26,612.9175068648008
SKU0154,2025-10-26,415.7389147530011
SKU0091,2025-10-26,26.522942511761528
SKU0153,2025-10-26,320.3248669606856
SKU0092,2025-10-26,403.3517651168558
SKU0086,2025-10-26,49.08197266694479
SKU0152,2025-10-26,93.73796627194673
SKU0094,2025-10-26,38.97029442268167
SKU0095,2025-10-26,231.88428336337208
SKU0151,2025-10-26,69.53488861798013
SKU0096,2025-10-26,384.5849239119107
SKU0097,2025-10-26,21.985419559075396
SKU0150,2025-10-26,20.880986900801723
SKU0098,2025-10-26,76.24892433551368
SKU0099,2025-10-26,26.156297728686702
SKU0149,2025-10-26,32.110459497312405
SKU0093,2025-10-26,513.6923204706999
SKU0100,2025-10-26,7.769097258336653
SKU0156,2025-10-26,26.252826755604026
SKU0084,2025-10-26,14.835954335948799
SKU0071,2025-10-26,75.62899806905278
SKU0163,2025-10-26,11.936343440738554
SKU0072,2025-10-26,487.0400395525333
SKU0073,2025-10-26,237.3737727381578
SKU0162,2025-10-26,97.03347587616753
SKU0074,2025-10-26,319.986356913258
SKU0075,2025-10-26,141.71194105351705
SKU0161,2025-10-26,462.44587421769626
SKU0076,2025-10-26,49.630227451018804
SKU0085,2025-10-26,334.0843274977044
SKU0077,2025-10-26,461.47670810373313
SKU0078,2025-10-26,352.8617141378188
SKU0079,2025-10-26,12.846334153400399
SKU0159,2025-10-26,19.966637761494418
SKU0080,2025-10-26,9.788196356073854
SKU0081,2025-10-26,394.36193204780983
SKU0158,2025-10-26,7.769097258336653
SKU0082,2025-10-26,46.853911992986625
SKU0083,2025-10-26,21.445029422598523
SKU0157,2025-10-26,7.775266938225642
SKU0160,2025-10-26,400.3309151879799
SKU0101,2025-10-26,280.3793131123742
SKU0148,2025-10-26,358.66315128659585
SKU0102,2025-10-26,292.82303262037067
SKU0138,2025-10-26,318.99834374616006
SKU0119,2025-10-26,462.7082168425382
SKU0120,2025-10-26,143.60987438976343
SKU0137,2025-10-26,220.77275896611556
SKU0121,2025-10-26,21.735691331493236
SKU0122,2025-10-26,33.86538262691649
SKU0136,2025-10-26,232.948930574503
SKU0123,2025-10-26,490.369716203613
SKU0124,2025-10-26,612.8239744531802
SKU0118,2025-10-26,316.45832761352756
SKU0135,2025-10-26,7.771192193145279
SKU0126,2025-10-26,60.38788020807123
SKU0127,2025-10-26,28.68897531301249
SKU0134,2025-10-26,29.204956178232855
SKU0128,2025-10-26,131.80984004862924
SKU0129,2025-10-26,48.26364360909069
SKU0133,2025-10-26,7.727384890795778
SKU0130,2025-10-26,9.788196356073854
SKU0131,2025-10-26,26.252826755604026
SKU0132,2025-10-26,121.59935577135037
SKU0125,2025-10-26,36.56893879576322
SKU0117,2025-10-26,7.769097258336653
SKU0139,2025-10-26,22.905941613805524
SKU0116,2025-10-26,7.769097258336653
SKU0103,2025-10-26,32.110459497312405
SKU0147,2025-10-26,414.83373612706737
SKU0104,2025-10-26,414.3416961838299
SKU0105,2025-10-26,7.769097258336653
SKU0146,2025-10-26,7.769097258336653
SKU0106,2025-10-26,394.50738041448176
SKU0145,2025-10-26,611.9114141188694
SKU0107,2025-10-26,58.33220892537722
SKU0144,2025-10-26,19.625612806855543
SKU0143,2025-10-26,12.07566108519599
SKU0108,2025-10-26,7.769097258336653
SKU0109,2025-10-26,327.8588037521496
SKU0110,2025-10-26,69.53488861798013
SKU0142,2025-10-26,72.06142436590032
SKU0111,2025-10-26,108.69297729985085
SKU0112,2025-10-26,14.383620038360197
SKU0141,2025-10-26,124.95006361407876
SKU0113,2025-10-26,7.775266938225642
SKU0114,2025-10-26,194.7694141180259
SKU0140,2025-10-26,14.903383702333688
SKU0115,2025-10-26,644.2024028730458
SKU0070,2025-10-26,263.141610143065
SKU0004,2025-10-26,7.769097258336653
SKU0164,2025-10-26,131.27697885353305
SKU0068,2025-10-26,413.0707872522845
SKU0188,2025-10-26,7.769097258336653
SKU0022,2025-10-26,343.62360585513517
SKU0023,2025-10-26,257.3161445450101
SKU0187,2025-10-26,104.61667826699419
SKU0024,2025-10-26,13.265446744780494
SKU0025,2025-10-26,14.903383702333688
SKU0186,2025-10-26,33.333369722440004
SKU0026,2025-10-26,597.1883652665773
SKU0027,2025-10-26,55.71594271453742
SKU0021,2025-10-26,91.07089118997729
SKU0185,2025-10-26,492.6468709922178
SKU0029,2025-10-26,68.32082132772507
SKU0184,2025-10-26,517.6803887198099
SKU0030,2025-10-26,97.53991156170409
SKU0031,2025-10-26,7.775266938225642
SKU0032,2025-10-26,538.9521755809665
SKU0183,2025-10-26,311.4243707252907
SKU0033,2025-10-26,52.078177154164784
SKU0034,2025-10-26,187.15047918065238
SKU0182,2025-10-26,574.5805799281287
SKU0028,2025-10-26,30.17330383159278
SKU0181,2025-10-26,352.98389397235127
SKU0020,2025-10-26,62.43283935466485
SKU0019,2025-10-26,21.445029422598523
SKU0196,2025-10-26,25.608593372454223
SKU0006,2025-10-26,232.60572508068378
SKU0007,2025-10-26,128.12086609680713
SKU0195,2025-10-26,11.936343440738554
SKU0008,2025-10-26,289.97645726831786
SKU0009,2025-10-26,203.6481021701973
SKU0194,2025-10-26,194.99958777533277
SKU0010,2025-10-26,605.0532180496662
SKU0011,2025-10-26,395.9675607580278
SKU0189,2025-10-26,593.5971897397649
SKU0193,2025-10-26,24.797730555507947
SKU0013,2025-10-26,42.17696928135788
SKU0192,2025-10-26,27.929251620942168
SKU0014,2025-10-26,151.9400430380128
SKU0015,2025-10-26,202.58098512731377
SKU0191,2025-10-26,230.77205503675597
SKU0016,2025-10-26,380.96490300103636
SKU0017,2025-10-26,11.936343440738554
SKU0190,2025-10-26,462.4375254442145
SKU0018,2025-10-26,7.775266938225642
SKU0012,2025-10-26,19.55740282798274
SKU0035,2025-10-26,102.20902701309967
SKU0180,2025-10-26,7.775266938225642
SKU0036,2025-10-26,27.53134370987417
SKU0054,2025-10-26,152.80383467446765
SKU0171,2025-10-26,327.3231368150315
SKU0055,2025-10-26,12.07566108519599
SKU0056,2025-10-26,352.6496723401671
SKU0170,2025-10-26,286.56132395864967
SKU0057,2025-10-26,463.0037149792805
SKU0058,2025-10-26,41.08283470477545
SKU0059,2025-10-26,188.34536839820774
SKU0169,2025-10-26,359.2723915110979
SKU0053,2025-10-26,19.625612806855543
SKU0060,2025-10-26,25.608593372454223
SKU0168,2025-10-26,181.16050860090138
SKU0062,2025-10-26,239.88458949449398
SKU0063,2025-10-26,151.76232880766818
SKU0167,2025-10-26,320.69274663708893
SKU0064,2025-10-26,64.3583541466273
SKU0065,2025-10-26,286.450109475585
SKU0066,2025-10-26,622.0138379869732
SKU0067,2025-10-26,12.07566108519599
SKU0165,2025-10-26,14.903383702333688
SKU0061,2025-10-26,10.90161359944093
SKU0172,2025-10-26,79.38047509061596
SKU0052,2025-10-26,118.52764136441795
SKU0051,2025-10-26,7.769097258336653
SKU0037,2025-10-26,35.13373460268827
SKU0038,2025-10-26,332.15346142082575
SKU0179,2025-10-26,383.44842385965416
SKU0039,2025-10-26,14.383620038360197
SKU0040,2025-10-26,598.0322629460082
SKU0178,2025-10-26,143.49286936753998
SKU0041,2025-10-26,65.41943443128963
SKU0042,2025-10-26,132.27919219152525
SKU0177,2025-10-26,220.53214446730667
SKU0043,2025-10-26,323.6101607503832
SKU0044,2025-10-26,7.769097258336653
SKU0176,2025-10-26,251.97106193342077
SKU0045,2025-10-26,62.72762826581928
SKU0046,2025-10-26,303.6874948719334
SKU0175,2025-10-26,189.21579888221845
SKU0047,2025-10-26,110.43706968308783
SKU0048,2025-10-26,33.24016020534223
SKU0174,2025-10-26,10.90161359944093
SKU0049,2025-10-26,382.34615912800433
SKU0050,2025-10-26,67.50300121533506
SKU0173,2025-10-26,20.917871219103255
SKU0069,2025-10-26,250.86114786423212
SKU0200,2025-10-26,7.769097258336653
SKU0199,2025-11-02,230.69362674507303
SKU0001,2025-11-02,258.83510643156524
SKU0198,2025-11-02,1.6558924113727482
SKU0003,2025-11-02,12.153398442844761
SKU0002,2025-11-02,551.7877473162756
SKU0197,2025-11-02,556.758376350074
SKU0166,2025-11-02,557.7862621486805
SKU0005,2025-11-02,5.57979069229994
SKU0087,2025-11-02,11.315245615408706
SKU0155,2025-11-02,77.2854143197211
SKU0088,2025-11-02,320.7647597763639
SKU0089,2025-11-02,9.174231979313191
SKU0090,2025-11-02,540.8365927577095
SKU0154,2025-11-02,385.15520527329704
SKU0091,2025-11-02,17.021047410046553
SKU0153,2025-11-02,266.45359668138616
SKU0092,2025-11-02,364.6484962267662
SKU0086,2025-11-02,34.26160531868772
SKU0152,2025-11-02,72.03895804244364
SKU0094,2025-11-02,28.660551593260475
SKU0095,2025-11-02,182.55409613243256
SKU0151,2025-11-02,53.020370161838585
SKU0096,2025-11-02,319.1736499512881
SKU0097,2025-11-02,12.964261259791044
SKU0150,2025-11-02,11.315245615408706
SKU0098,2025-11-02,58.95675030555757
SKU0099,2025-11-02,17.048236639331893
SKU0149,2025-11-02,22.09618833849714
SKU0093,2025-11-02,527.3726302644105
SKU0100,2025-11-02,1.6558924113727482
SKU0156,2025-11-02,17.048236639331893
SKU0084,2025-11-02,7.769662060838185
SKU0071,2025-11-02,57.23977706690385
SKU0163,2025-11-02,5.57979069229994
SKU0072,2025-11-02,446.599226612602
SKU0073,2025-11-02,188.04240121835156
SKU0162,2025-11-02,74.56523009652359
SKU0074,2025-11-02,270.9681414409722
SKU0075,2025-11-02,111.40810400095987
SKU0161,2025-11-02,404.98353104105695
SKU0076,2025-11-02,35.55962282131231
SKU0085,2025-11-02,284.16416924846845
SKU0077,2025-11-02,392.70271895279893
SKU0078,2025-11-02,292.1430360607121
SKU0079,2025-11-02,5.776845924593948
SKU0159,2025-11-02,10.337504658348927
SKU0080,2025-11-02,3.2473895646973823
SKU0081,2025-11-02,357.07195944523966
SKU0158,2025-11-02,1.6558924113727482
SKU0082,2025-11-02,34.10219689890597
SKU0083,2025-11-02,12.153398442844761
SKU0157,2025-11-02,1.6558924113727482
SKU0160,2025-11-02,372.6532073999253
SKU0101,2025-11-02,238.00177702589426
SKU0148,2025-11-02,305.98420027553675
SKU0102,2025-11-02,253.09769085289278
SKU0138,2025-11-02,285.3144515781807
SKU0119,2025-11-02,401.7711056463949
SKU0120,2025-11-02,109.72058636562477
SKU0137,2025-11-02,170.65379723254526
SKU0121,2025-11-02,12.153398442844761
SKU0122,2025-11-02,25.720035126526856
SKU0136,2025-11-02,188.15179423553732
SKU0123,2025-11-02,519.3661162132362
